Customer ID,Age,Gender,City,Account Type,Account Balance,Account Balance After Transaction,Credit Limit,Credit Card Balance
2595,63,Male,Indianapolis,Current,7642.54,2789.23,4082.04,2455.15
2596,47,Male,Jacksonville,Savings,2855.85,3834.31,7901.64,3672.7
2597,24,Female,Memphis,Current,1468.64,4155.32,5394.74,4613.02
2598,28,Female,Philadelphia,Savings,2729.99,524.92,5933.19,127.28
2599,27,Female,Memphis,Current,8594.13,6703.11,6739.77,1365.49
2600,20,Other,San Francisco,Current,6311.18,8349.69,8257.99,257.69
2601,36,Other,Washington,Current,6014.08,1495.01,5245.49,1702.05
2602,19,Female,Las Vegas,Savings,5887.91,2392.66,3335.62,4240.37
2603,34,Female,San Francisco,Savings,4145.41,5775.91,6511.41,2413.81
2604,46,Other,Nashville,Current,4228.35,6128.95,9744.23,4452.79
2605,19,Other,Austin,Savings,1568.41,3916.33,1876.95,4300.37
2606,33,Female,San Antonio,Savings,3392.87,5233.85,1059.82,708.1
2607,66,Other,Colorado Springs,Savings,5169.12,6227.39,4494.39,1418.12
2608,27,Other,Phoenix,Current,6099.58,3917.2,5896.5,2776.77
2609,21,Male,Nashville,Current,809.22,402.38,5598.72,1830.43
2610,60,Female,Seattle,Current,3404.72,-868.84,3835.74,3096.25
2611,43,Female,Sacramento,Savings,3460.27,7586.37,9400.21,2983.36
2612,66,Other,Oklahoma City,Savings,5199.19,9659.88,3195.14,159.47
2613,41,Male,Charlotte,Current,7129.34,4894.25,2101.59,1990.21
2614,29,Female,Phoenix,Current,6388.8,3129.17,3013.57,2245.23
2615,38,Female,San Jose,Savings,5751.76,9803.63,1875.07,4449.19
2616,59,Other,Fort Worth,Current,2985.04,4566.18,8612.77,3557.12
2617,33,Female,Nashville,Current,8406.66,5236.07,4613.96,1162.96
2618,53,Other,Atlanta,Current,7874.4,10071.18,8475.83,2925.81
2619,52,Male,Philadelphia,Current,1917.77,42.95,6741.66,2079.98
2620,26,Male,San Antonio,Savings,6585.8,10884.57,5270.9,4499.69
2621,23,Female,Detroit,Current,9075.88,5951.73,1920.9,177.27
2622,61,Other,San Diego,Current,4412.45,7533.19,1334.26,4982.84
2623,18,Male,Dallas,Savings,9255.22,8462.47,6016.22,672.54
2624,31,Female,Portland,Savings,317.44,2058.56,2800.32,3155.53
2625,41,Female,Houston,Current,5210.78,9418.66,4987.36,1485.29
2626,27,Female,Nashville,Current,2637.07,1561.74,9517.85,2545.29
2627,35,Other,Milwaukee,Savings,2695.36,7547.97,2203.11,1518.67
2628,62,Other,Nashville,Current,8787.72,12948.78,7359.01,2178.3
2629,26,Male,Omaha,Savings,3183.84,1838.44,2908.85,1157.19
2630,44,Other,Boston,Current,330.98,880.99,3168.18,413.19
2631,36,Other,Colorado Springs,Current,5442.92,6299.0,6747.88,3114.69
2632,53,Female,Charlotte,Current,9711.54,8492.95,2177.9,4378.78
2633,20,Female,Sacramento,Current,883.05,-313.31,4489.06,2805.86
2634,55,Male,Atlanta,Current,2934.37,3025.6,4421.88,2323.46
2635,26,Female,Louisville,Current,4748.08,8327.44,5097.86,136.54
2636,27,Female,Columbus,Savings,8321.75,13207.31,3866.51,2457.21
2637,26,Female,Houston,Savings,2762.06,4201.37,3460.32,3681.33
2638,34,Other,Oklahoma City,Current,3502.48,3593.71,8037.53,790.59
2639,59,Female,Fresno,Savings,3906.5,8498.87,1717.79,3822.2
2640,55,Male,Fort Worth,Savings,3858.38,4897.32,8648.38,2418.86
2641,65,Male,Tucson,Savings,2083.42,2037.72,8545.45,3814.37
2642,66,Female,Las Vegas,Current,9165.09,10293.46,9393.57,743.5
2643,60,Female,Oklahoma City,Savings,7949.81,8478.85,3157.6,1008.75
2644,37,Male,Phoenix,Savings,9758.86,6125.89,9247.45,2230.95
2645,24,Other,Kansas City,Savings,3772.84,3754.65,5053.88,2383.48
2646,21,Female,Baltimore,Current,548.42,2760.76,7153.82,4970.81
2647,27,Male,Las Vegas,Current,1243.46,-1221.38,8666.02,4930.77
2648,38,Other,Omaha,Savings,3639.09,-284.08,1563.66,2284.53
2649,31,Male,San Antonio,Current,9119.53,11736.13,1312.48,1199.01
2650,42,Other,Mesa,Current,9812.74,9180.3,2816.28,3463.18
2651,34,Male,Kansas City,Current,8237.77,6099.63,6046.64,967.99
2652,45,Male,Indianapolis,Current,2460.41,7134.02,8002.92,1381.48
2653,31,Other,Charlotte,Savings,6631.02,7822.67,7979.22,2694.49
2654,69,Female,El Paso,Current,6006.41,7510.76,9037.57,4727.44
2655,30,Male,Fort Worth,Savings,8250.2,12617.76,6007.2,144.97
2656,51,Female,Memphis,Savings,5146.52,9078.48,6042.02,3372.05
2657,58,Male,Charlotte,Current,3249.49,1764.86,1705.64,4326.02
2658,20,Other,Memphis,Current,290.85,3835.63,7887.48,3668.6
2659,21,Female,Nashville,Current,7970.76,8405.49,5325.22,2409.75
2660,61,Other,Charlotte,Savings,5349.46,2629.92,2878.33,4287.0
2661,32,Other,Columbus,Current,5388.46,1032.29,2125.8,3911.53
2662,37,Female,Indianapolis,Current,9574.92,5360.76,9002.63,3668.54
2663,25,Female,Charlotte,Current,4913.65,3891.45,6187.67,530.63
2664,67,Female,Houston,Savings,3226.43,5896.93,6563.79,3523.44
2665,22,Other,Portland,Current,3464.4,5462.72,3166.85,777.95
2666,19,Other,El Paso,Savings,216.29,-2592.38,5952.81,4490.25
2667,45,Other,Memphis,Current,1311.28,1695.89,2431.29,3240.68
2668,39,Female,Dallas,Current,533.71,5440.67,4769.84,4389.24
2669,26,Male,San Antonio,Current,2508.28,-313.66,3214.8,855.2
2670,45,Female,Houston,Current,740.06,1345.32,2499.0,2893.02
2671,63,Male,Phoenix,Savings,3378.05,163.13,8195.2,70.04
2672,18,Other,Phoenix,Savings,1348.68,1300.19,6955.21,464.19
2673,69,Male,Austin,Savings,9187.4,9145.13,8196.21,1736.78
2674,53,Female,Louisville,Savings,9390.0,8486.06,8523.17,1414.98
2675,66,Female,Indianapolis,Current,6074.22,7436.15,4507.85,4002.92
2676,59,Female,Baltimore,Savings,8074.33,9397.5,7805.77,2718.77
2677,19,Male,Houston,Current,6804.39,9025.82,7605.5,4524.26
2678,55,Female,Los Angeles,Savings,8129.98,10700.82,3220.01,4762.04
2679,43,Male,Chicago,Savings,6434.09,4317.55,7202.3,4355.06
2680,48,Other,Nashville,Current,4358.92,6234.62,9353.11,1422.51
2681,68,Male,Philadelphia,Current,8750.17,5396.17,7172.29,3057.49
2682,58,Other,Seattle,Current,4436.86,5686.06,3946.12,3809.0
2683,68,Male,Phoenix,Savings,4022.5,879.75,7317.54,2656.26
2684,36,Other,Dallas,Savings,6281.39,11065.16,6231.21,1668.18
2685,48,Female,Oklahoma City,Current,9385.52,11749.67,8251.43,911.99
2686,26,Male,Louisville,Savings,4477.81,1916.93,3445.87,4817.57
2687,20,Other,Detroit,Current,5791.95,2147.84,2460.12,1031.12
2688,55,Female,Seattle,Current,4974.09,7515.99,4892.63,4057.95
2689,23,Female,Denver,Current,9106.36,8378.26,6636.74,665.86
2690,66,Other,Chicago,Savings,6799.78,3742.37,1871.12,4940.85
2691,62,Other,Dallas,Current,4253.93,1705.15,3369.07,1687.18
2692,62,Male,Mesa,Current,6108.34,1350.47,2503.28,3892.84
2693,24,Other,Milwaukee,Current,1644.99,2119.08,7932.3,762.5
2694,58,Other,San Francisco,Savings,3485.24,6172.22,7340.18,3584.89
2695,42,Female,El Paso,Savings,7388.19,4299.7,6628.74,3451.75
2696,42,Other,Fresno,Current,5667.7,8770.97,5167.57,1898.51
2697,67,Other,Phoenix,Savings,3211.3,2903.39,5027.17,201.52
2698,18,Other,Charlotte,Savings,3686.75,5332.63,5656.52,2060.23
2699,39,Female,Chicago,Savings,8116.85,6796.76,8366.74,2798.66
2700,37,Female,Denver,Savings,5454.74,8857.87,6365.66,276.01
2701,30,Female,Louisville,Savings,2463.68,-1216.03,7718.14,1345.47
2702,57,Female,Chicago,Savings,3038.45,1984.2,3350.77,4895.63
2703,38,Male,Kansas City,Savings,4732.05,599.91,5299.91,4599.5
2704,40,Female,Houston,Current,7652.09,5221.77,6673.55,4088.38
2705,58,Female,Las Vegas,Savings,9974.66,11296.83,3836.32,750.71
2706,50,Male,Milwaukee,Current,1939.03,433.26,5675.16,2028.79
2707,26,Male,Austin,Current,7573.8,6248.75,8560.94,1037.02
2708,46,Male,Atlanta,Savings,6210.47,3184.31,1696.16,1077.05
2709,69,Other,New York,Current,5358.81,2718.75,8280.84,4401.73
2710,49,Female,Dallas,Current,9667.92,14362.18,6428.35,2061.51
2711,28,Other,San Francisco,Current,3295.26,4670.97,4701.42,4244.91
2712,69,Male,New York,Current,1852.08,3454.77,6051.23,1833.04
2713,53,Male,Chicago,Savings,8788.21,8830.53,6453.47,270.79
2714,46,Male,Detroit,Savings,780.02,2278.73,8026.61,672.05
2715,65,Male,Milwaukee,Current,8189.48,9451.37,8219.12,224.71
2716,48,Other,Detroit,Current,5933.44,3917.48,7660.13,1394.07
2717,31,Male,El Paso,Current,1723.64,4206.89,1154.0,2592.62
2718,69,Female,Baltimore,Savings,2350.89,5705.44,6013.97,1100.08
2719,67,Female,Jacksonville,Current,1642.82,2610.34,4882.6,2890.53
2720,42,Female,San Diego,Savings,7211.55,9998.08,6186.7,1471.6
2721,43,Other,Boston,Savings,1558.38,-2087.55,6449.25,2432.92
2722,39,Male,Washington,Current,6845.57,5632.07,6545.05,1567.97
2723,26,Other,Charlotte,Current,1368.69,3131.24,4149.81,2993.96
2724,50,Female,Jacksonville,Savings,8042.44,7008.9,5022.6,3179.41
2725,40,Male,Oklahoma City,Current,9202.96,8638.91,1143.76,4297.48
2726,52,Other,El Paso,Current,5637.19,1853.73,9419.0,4125.84
2727,37,Male,New York,Current,9665.22,8457.3,9891.84,2751.65
2728,50,Male,Los Angeles,Savings,3964.76,5808.93,4608.52,1988.85
2729,52,Other,Denver,Current,2521.56,1275.6,4776.52,1055.23
2730,63,Female,Columbus,Savings,1855.24,2083.93,5135.73,3088.68
2731,47,Other,San Diego,Current,4841.74,8489.4,3641.02,2728.62
2732,63,Other,Kansas City,Savings,1394.39,-1825.83,4919.62,187.83
2733,47,Female,Fort Worth,Savings,8770.33,6384.46,4227.85,186.88
2734,39,Other,Detroit,Current,7869.18,11244.12,1176.05,750.38
2735,62,Male,Portland,Savings,5664.97,9899.0,2139.85,3586.48
2736,18,Female,Memphis,Current,7242.48,10338.61,1708.0,4296.23
2737,32,Other,Charlotte,Current,594.9,5129.76,3149.14,127.73
2738,42,Male,New York,Current,2114.83,1099.37,1898.0,4091.01
2739,37,Female,Louisville,Current,6250.0,10667.95,3071.78,2326.88
2740,24,Other,Chicago,Current,4826.95,7539.21,1036.49,2006.1
2741,33,Female,Seattle,Current,6085.77,1876.06,9899.02,2723.38
2742,69,Male,Fresno,Savings,980.79,-2740.82,1983.17,4684.94
2743,40,Male,Albuquerque,Savings,6558.98,6856.6,8560.71,2844.44
2744,38,Female,Memphis,Current,8055.8,3865.2,1918.7,522.9
2745,18,Male,Boston,Savings,5508.12,7201.19,3802.0,2358.87
2746,64,Male,Detroit,Current,3638.33,1516.89,9473.99,4889.23
2747,37,Female,Colorado Springs,Current,1829.01,1894.27,3797.15,816.59
2748,64,Female,San Diego,Savings,2727.01,6523.03,6891.73,2310.9
2749,36,Other,Denver,Savings,5273.08,7613.2,3864.51,3485.35
2750,23,Other,Washington,Current,2629.63,7328.33,9486.0,1824.88
2751,55,Female,Memphis,Current,7801.66,6389.48,1094.28,3845.33
2752,49,Male,Tucson,Current,1404.24,-1081.16,3260.21,1060.82
2753,18,Male,Kansas City,Current,5212.6,7274.16,4718.58,467.76
2754,47,Female,Sacramento,Savings,5010.07,1047.44,8420.22,1645.38
2755,33,Female,Chicago,Savings,1475.03,4157.89,6157.17,4343.04
2756,44,Female,Denver,Current,9950.38,7645.59,9053.22,3571.11
2757,35,Male,Jacksonville,Savings,8249.04,12983.67,8953.54,4915.19
2758,30,Other,Portland,Savings,3926.67,5822.61,9597.86,1649.02
2759,61,Other,Charlotte,Savings,6880.57,4425.38,2644.35,2512.18
2760,67,Male,Austin,Savings,7194.15,9969.31,4800.73,2116.88
2761,45,Other,Detroit,Current,6546.37,6267.58,4846.91,2436.49
2762,27,Female,Las Vegas,Current,4381.59,7018.89,2107.43,708.36
2763,31,Female,San Jose,Current,8862.6,7176.96,9505.98,985.78
2764,69,Male,Albuquerque,Savings,7738.36,4483.63,4264.62,2502.94
2765,46,Male,Atlanta,Savings,5466.0,8687.69,6753.36,4840.93
2766,28,Female,Houston,Current,125.37,3684.75,6437.55,4723.33
2767,67,Female,San Jose,Current,2311.4,4313.16,3132.69,469.97
2768,44,Male,Dallas,Current,5137.37,5670.26,6150.24,2913.49
2769,61,Male,Fresno,Current,8999.4,6798.03,3306.96,3101.38
2770,34,Female,Atlanta,Savings,6323.35,9088.76,3572.69,3179.66
2771,20,Female,San Antonio,Current,4236.84,4102.84,5954.48,3210.26
2772,48,Other,New York,Current,574.33,-2167.01,5111.45,307.32
2773,38,Other,Fort Worth,Current,6013.07,4010.68,4809.53,2536.42
2774,50,Female,Nashville,Savings,3572.45,5969.95,4539.98,11.29
2775,18,Male,Austin,Savings,5420.03,3896.38,7792.16,4590.27
2776,23,Other,Columbus,Current,7687.77,5221.99,3528.17,84.52
2777,68,Other,Fresno,Savings,8057.03,12467.41,3813.92,3886.68
2778,21,Female,Fresno,Savings,8656.35,4714.98,6213.94,1200.77
2779,39,Male,Boston,Current,6396.86,3312.8,9678.79,2931.95
2780,30,Male,Houston,Current,9065.62,12202.24,3619.77,2257.5
2781,61,Female,Detroit,Savings,6937.22,11415.22,4744.38,2719.12
2782,47,Male,Indianapolis,Current,7860.75,5457.07,2155.04,3006.0
2783,57,Female,Jacksonville,Savings,6886.27,4184.93,6767.32,4916.18
2784,69,Male,Los Angeles,Savings,8731.45,13033.74,3260.99,3907.58
2785,43,Female,Sacramento,Savings,2306.61,-1469.43,5734.19,4007.86
2786,56,Male,Denver,Savings,7622.88,9793.86,4780.55,4484.03
2787,56,Female,Philadelphia,Current,1259.85,-273.41,7982.96,4554.33
2788,24,Female,Denver,Current,1010.74,3604.66,8496.03,4266.05
2789,31,Male,San Diego,Current,4967.06,5578.91,7636.83,3747.67
2790,43,Female,Columbus,Current,3072.35,-333.04,5053.13,3.65
2791,35,Other,Jacksonville,Savings,5677.25,8004.84,4734.82,3008.05
2792,68,Male,Chicago,Savings,6809.57,9788.56,4711.23,330.74
2793,41,Female,Kansas City,Savings,2342.97,-1889.56,5514.7,61.67
2794,69,Male,Memphis,Savings,7029.27,5241.23,6570.47,101.14
2795,68,Male,Charlotte,Current,9955.05,12445.92,3917.19,4671.36
2796,42,Female,El Paso,Savings,7623.55,10406.45,7588.32,1434.01
2797,67,Other,El Paso,Savings,1820.49,412.42,9156.88,2846.75
2798,49,Male,Seattle,Current,6373.58,7755.01,1608.95,952.21
2799,23,Other,Denver,Current,193.9,2829.75,1194.75,3785.36
2800,33,Other,Louisville,Savings,4750.21,6043.45,7079.96,4038.93
2801,20,Female,Detroit,Savings,5379.73,9687.13,6812.99,1769.31
2802,38,Female,Jacksonville,Current,9726.54,14700.97,5125.39,56.35
2803,49,Male,Houston,Current,7398.33,8460.48,8454.12,3179.34
2804,19,Female,Los Angeles,Current,7089.01,4208.47,7744.84,4373.0
2805,64,Male,Chicago,Savings,5370.81,4635.37,9699.98,637.82
2806,37,Male,San Antonio,Savings,5180.44,4244.44,8522.65,3508.61
2807,28,Other,Indianapolis,Savings,9921.62,13753.81,1736.88,1333.07
2808,68,Female,Milwaukee,Current,310.55,-695.85,4744.21,2178.03
2809,35,Female,Jacksonville,Current,3101.74,-645.78,4208.32,1668.71
2810,28,Male,Denver,Current,1424.46,3450.56,8515.21,4532.66
2811,52,Other,Louisville,Savings,3218.22,815.72,3120.87,1499.66
2812,53,Female,San Francisco,Savings,4689.84,3385.38,1989.74,4798.14
2813,55,Other,Louisville,Current,3485.13,735.71,1702.5,576.08
2814,29,Other,Denver,Current,9630.78,7966.32,6057.72,4615.48
2815,48,Male,Atlanta,Current,6837.82,7718.91,3753.36,3304.33
2816,53,Female,El Paso,Savings,7307.64,8011.61,2703.9,1331.17
2817,47,Female,Oklahoma City,Savings,7448.69,12446.98,9185.42,129.56
2818,61,Female,San Jose,Current,9002.35,7267.64,1135.12,752.47
2819,21,Other,San Jose,Current,7703.39,3676.82,4970.89,4652.1
2820,19,Female,Austin,Savings,260.43,1973.94,5370.29,2494.21
2821,61,Male,Charlotte,Current,2687.82,-430.75,5851.08,2885.83
2822,30,Other,San Francisco,Current,9892.13,14099.53,7846.9,4145.62
2823,43,Female,Louisville,Current,6556.03,10039.24,1057.45,3120.41
2824,46,Other,Denver,Savings,774.37,1129.06,3130.25,1003.75
2825,65,Other,Houston,Savings,4719.72,3747.77,8032.98,2865.12
2826,53,Other,Washington,Savings,9810.26,14179.44,4053.41,3277.18
2827,45,Male,Washington,Savings,9929.1,12290.5,6182.96,1187.48
2828,25,Female,Atlanta,Savings,4381.22,1384.86,3541.66,4658.2
2829,22,Female,Colorado Springs,Savings,8941.22,9073.24,1754.89,884.52
2830,49,Other,Fresno,Savings,5960.72,8402.43,3268.57,3560.09
2831,47,Female,Tucson,Current,5143.35,2983.38,8418.68,4531.73
2832,31,Other,Omaha,Current,4178.23,7612.35,4065.04,1650.61
2833,64,Other,Tucson,Savings,8932.09,10311.58,5940.54,4256.83
2834,60,Other,Fort Worth,Current,6249.15,9971.17,1117.7,2952.73
2835,27,Male,Los Angeles,Savings,3404.6,6762.37,5698.69,1522.16
2836,27,Female,Louisville,Savings,4970.13,7523.59,7521.12,3657.87
2837,23,Other,Jacksonville,Savings,4496.38,2611.88,6236.96,2065.03
2838,33,Female,Washington,Current,4566.43,6083.37,1204.49,1009.63
2839,43,Male,San Francisco,Savings,3184.94,504.79,1190.46,4585.0
2840,38,Male,Detroit,Current,6366.28,9254.63,8984.23,2521.95
2841,53,Other,Chicago,Savings,617.15,-1629.03,2930.17,3966.04
2842,58,Male,San Antonio,Current,8873.02,10482.69,7146.57,4731.8
2843,59,Male,San Diego,Savings,4212.43,-188.27,1283.1,3670.4
2844,47,Male,Oklahoma City,Current,8028.54,6470.58,3743.56,2348.87
2845,22,Male,Fort Worth,Savings,7321.97,10686.08,3924.34,4286.37
2846,27,Male,Sacramento,Current,4771.33,246.25,8670.49,2943.15
2847,65,Male,San Francisco,Current,2067.23,5305.01,8240.47,502.59
2848,48,Female,Louisville,Current,5665.9,3829.94,8487.83,3058.61
2849,28,Male,Jacksonville,Savings,9485.92,7992.85,9476.08,26.94
2850,55,Female,Washington,Current,1939.15,-2329.32,4349.05,4878.73
2851,24,Other,Kansas City,Savings,2634.52,5089.4,2960.65,2604.03
2852,29,Male,Tucson,Savings,9930.75,6959.84,7633.32,461.09
2853,62,Male,Washington,Current,8936.45,11921.99,1749.2,1497.71
2854,66,Female,Atlanta,Current,5540.54,8214.21,9797.92,3293.88
2855,58,Male,San Jose,Current,6977.94,2320.62,7705.82,1443.96
2856,25,Female,Portland,Current,4486.32,-169.54,3565.75,2104.79
2857,45,Female,Charlotte,Savings,4100.52,3888.82,8119.37,1494.27
2858,33,Male,Washington,Current,4487.56,1954.29,9203.31,3144.92
2859,20,Other,Baltimore,Current,4202.72,7034.9,2371.05,1420.47
2860,54,Other,Omaha,Savings,6787.99,11416.53,6946.32,4065.24
2861,49,Other,Atlanta,Current,3371.52,3729.11,2288.7,3623.03
2862,38,Female,Fresno,Savings,1790.69,-2156.79,6115.27,1626.32
2863,62,Female,Fresno,Current,7095.02,3879.35,2642.36,3122.25
2864,35,Male,Sacramento,Current,409.85,4075.02,5593.33,2426.12
2865,65,Female,Denver,Current,7215.66,5750.05,5487.82,270.27
2866,63,Other,San Diego,Current,2706.11,6441.71,3686.95,2074.79
2867,28,Male,Colorado Springs,Savings,1983.5,562.97,1487.87,657.38
2868,67,Other,Tucson,Current,3851.67,7233.25,8094.4,594.52
2869,25,Male,Louisville,Savings,1263.25,-2673.99,5277.55,798.89
2870,29,Other,Atlanta,Savings,3906.45,-12.25,7109.75,2142.67
2871,68,Male,Boston,Current,1112.99,3839.41,8858.93,4585.88
2872,69,Other,Mesa,Current,4886.54,2812.84,3299.68,3857.91
2873,19,Female,San Francisco,Current,1844.08,618.75,6207.76,4266.29
2874,58,Other,Las Vegas,Current,1386.97,1209.83,8377.63,3679.08
2875,39,Male,Nashville,Current,5833.19,6087.18,9396.14,4848.18
2876,26,Other,Los Angeles,Savings,6289.93,8388.32,1616.39,3703.67
2877,31,Female,Milwaukee,Savings,154.62,-329.11,2344.61,3954.46
2878,32,Male,Tucson,Current,3938.01,3369.31,2096.82,4066.02
2879,28,Female,Baltimore,Current,871.77,-109.79,1962.04,3442.54
2880,30,Other,Fort Worth,Savings,7412.58,5000.86,9294.81,1020.3
2881,45,Male,Fort Worth,Savings,6847.08,3884.24,6759.8,4855.13
2882,42,Other,Las Vegas,Current,592.32,-2882.07,8884.83,2404.12
2883,54,Male,Las Vegas,Savings,9418.38,11854.62,4872.99,4146.77
2884,23,Female,Austin,Current,9603.61,12930.65,9031.46,3994.34
2885,54,Female,San Jose,Savings,3413.25,-898.67,6727.84,2137.69
2886,50,Female,Portland,Current,1393.06,-484.01,8178.29,4198.02
2887,42,Other,San Diego,Current,1232.0,4676.31,6201.83,1241.64
2888,67,Male,Jacksonville,Current,8423.13,11719.07,3688.67,1772.49
2889,40,Female,San Diego,Savings,4645.71,7831.82,6084.42,1145.11
2890,25,Other,Oklahoma City,Savings,194.13,3115.77,7540.44,286.49
2891,34,Other,San Diego,Savings,9260.99,12894.52,7015.12,1174.08
2892,48,Male,Dallas,Savings,5968.1,1873.57,5192.43,3243.05
2893,43,Female,San Antonio,Current,6934.93,4968.2,1191.4,3807.92
2894,28,Other,Columbus,Current,8253.18,4975.91,6213.25,1757.07
2895,47,Female,Louisville,Savings,8203.93,9454.0,9330.54,3687.21
2896,28,Male,Los Angeles,Savings,850.47,4632.94,9329.4,35.26
2897,20,Female,San Diego,Current,5782.52,10185.68,8744.4,3795.53
2898,57,Female,San Jose,Current,6992.82,3183.07,6574.34,4198.75
2899,57,Other,Nashville,Savings,947.64,3408.18,5584.51,4960.06
2900,38,Other,Louisville,Savings,2301.77,1625.92,1207.21,4472.34
2901,52,Male,Sacramento,Savings,4018.56,-348.22,4153.01,3456.23
2902,45,Male,El Paso,Current,8876.6,4801.64,8682.75,1734.9
2903,39,Male,Charlotte,Current,8521.27,5028.23,2426.66,1422.26
2904,59,Other,Los Angeles,Current,7842.82,12101.73,8264.7,584.63
2905,68,Male,Fort Worth,Current,9903.74,7233.94,3441.45,1434.42
2906,63,Male,Mesa,Savings,2502.3,7456.3,5925.1,1526.03
2907,35,Other,Chicago,Current,4731.37,544.38,3630.32,3568.61
2908,40,Male,Phoenix,Savings,4522.56,5348.91,3463.58,3631.96
2909,43,Other,Chicago,Current,6821.48,4804.73,8852.26,2605.2
2910,52,Male,Denver,Savings,8516.52,7657.55,7220.66,3860.94
2911,46,Other,Los Angeles,Savings,4967.66,3838.6,2938.18,1710.75
2912,69,Female,Atlanta,Current,4966.16,2456.31,5300.32,2353.71
2913,63,Other,San Francisco,Savings,6122.35,4308.97,5613.24,241.62
2914,28,Other,Columbus,Savings,7450.5,2900.9,7565.92,2682.98
2915,59,Other,Louisville,Current,2092.88,2082.3,7121.34,1938.24
2916,63,Male,Portland,Savings,9622.41,9560.74,7064.29,332.58
2917,18,Other,Jacksonville,Current,1011.33,5613.96,4425.96,464.36
2918,33,Other,Chicago,Current,328.69,1531.39,3082.0,3287.19
2919,42,Male,Mesa,Current,3652.03,3629.7,5524.1,3717.06
2920,55,Female,Kansas City,Savings,7044.21,4850.5,7794.99,491.89
2921,35,Other,Boston,Savings,9782.94,10769.23,9081.75,3874.38
2922,33,Male,Washington,Current,9334.33,9058.21,7601.99,4317.81
2923,36,Female,Colorado Springs,Current,6916.03,4258.99,4556.32,2830.66
2924,33,Other,Baltimore,Savings,4421.8,5131.29,9614.98,2443.64
2925,22,Female,Nashville,Current,5998.44,10184.46,8799.25,2300.32
2926,44,Other,Baltimore,Current,9689.71,8171.92,9143.81,1483.29
2927,61,Other,Louisville,Current,2728.46,1612.39,3552.38,4485.65
2928,23,Female,Milwaukee,Savings,4834.98,8536.37,9846.31,4343.75
2929,51,Female,Detroit,Savings,6959.73,2714.97,3427.35,2557.71
2930,33,Female,Washington,Savings,201.96,676.53,2470.82,1212.17
2931,40,Other,Nashville,Current,3874.49,3108.15,2909.17,4551.29
2932,60,Other,New York,Current,5722.33,3344.32,6841.78,3656.84
2933,61,Male,Atlanta,Current,9019.09,11974.29,4605.95,4114.16
2934,49,Male,San Jose,Current,9920.78,10346.27,2445.19,4138.58
2935,60,Male,Nashville,Savings,5607.61,3726.3,7729.48,944.49
2936,40,Other,Dallas,Savings,9451.34,4962.31,2258.47,270.27
2937,37,Female,San Francisco,Current,1082.73,5464.38,1652.45,2526.16
2938,36,Male,Nashville,Savings,7042.58,8605.59,8715.97,2330.41
2939,46,Other,Milwaukee,Current,4065.49,2920.61,5875.68,1606.99
2940,25,Female,Colorado Springs,Current,7534.64,4616.64,6741.58,3616.86
2941,46,Male,Washington,Savings,8690.46,8200.8,9989.72,3033.63
2942,35,Female,Fort Worth,Savings,631.87,-542.65,9604.18,1926.21
2943,22,Female,Philadelphia,Current,9361.19,8519.07,4735.59,2440.96
2944,29,Male,Indianapolis,Current,774.75,-271.88,5441.41,2696.75
2945,27,Male,Detroit,Savings,7558.64,6476.72,1538.91,4703.82
2946,64,Other,Phoenix,Savings,783.79,-2357.36,5395.28,2589.04
2947,54,Female,Dallas,Savings,8630.65,11076.33,3522.27,3272.53
2948,34,Male,Omaha,Current,2129.32,6442.16,7812.13,4550.13
2949,49,Male,Columbus,Savings,4397.3,716.57,4261.22,3583.82
2950,21,Female,Baltimore,Savings,9332.95,6833.67,1123.07,2721.98
2951,48,Female,Detroit,Savings,7941.47,9485.5,7401.78,2008.22
2952,43,Female,Memphis,Current,7879.17,3717.68,2846.83,561.17
2953,29,Male,Denver,Savings,7656.97,8063.86,3473.74,3930.01
2954,35,Male,San Diego,Savings,5737.41,2329.22,1703.3,3935.94
2955,25,Other,El Paso,Savings,9519.16,10093.05,8019.96,4859.67
2956,49,Female,Sacramento,Savings,8333.19,11001.84,3210.04,2556.87
2957,37,Male,Milwaukee,Current,4458.85,8967.91,7865.29,3509.41
2958,66,Male,Sacramento,Savings,7451.3,6253.34,1219.59,4889.58
2959,57,Female,Albuquerque,Current,9981.26,9579.39,6802.62,3061.15
2960,30,Male,Phoenix,Savings,8722.9,7018.8,2084.35,4122.8
2961,40,Female,Indianapolis,Savings,112.11,-2284.39,4797.54,2053.62
2962,20,Male,San Francisco,Savings,7405.07,11031.87,3787.87,932.05
2963,52,Female,Albuquerque,Savings,8989.03,9147.4,8023.41,4214.98
2964,56,Female,Kansas City,Savings,3344.75,2681.64,8138.1,2151.97
2965,67,Male,Albuquerque,Savings,9777.17,11836.73,8666.92,3719.35
2966,38,Female,Oklahoma City,Current,4072.86,3588.7,1141.31,2629.65
2967,24,Other,Los Angeles,Current,4269.65,9049.54,8647.68,2285.35
2968,43,Other,Oklahoma City,Current,1692.63,-867.2,3176.01,257.59
2969,40,Female,Seattle,Current,1056.29,-834.61,8515.75,3845.03
2970,49,Other,New York,Current,5412.3,10311.14,8527.05,1606.28
2971,19,Male,Memphis,Savings,6067.48,9301.49,3007.96,1954.64
2972,56,Male,Memphis,Savings,3732.28,1148.32,3213.76,1747.73
2973,19,Female,Denver,Savings,6105.43,7318.69,2458.31,3470.78
